Day,Month,Year,tasmax,tasmin,hurs,evspsbl,rsds,pr,sfcWind,vpd
1.0,1.0,1981.0,15.56,2.29,73.95,0.73,10.24,0.0,2.61,0.5543493773931809
2.0,1.0,1981.0,13.71,1.65,82.06,0.63,10.34,0.03,3.37,0.3431649091572102
3.0,1.0,1981.0,13.47,3.23,85.83,0.58,9.49,0.06,3.25,0.27341833067700305
4.0,1.0,1981.0,13.95,6.2,86.13,0.44,9.13,0.01,5.04,0.2867613496979222
5.0,1.0,1981.0,14.53,6.5,88.28,0.55,9.86,0.03,4.12,0.2506219238823284
6.0,1.0,1981.0,14.11,4.52,80.26,0.76,10.09,0.0,4.4,0.4010788424107661
7.0,1.0,1981.0,14.71,3.68,79.08,0.71,10.5,0.0,3.82,0.4333219574556788
8.0,1.0,1981.0,14.36,3.01,77.45,0.77,10.67,0.0,5.09,0.45449262911817856
9.0,1.0,1981.0,12.7,2.04,84.78,0.5,9.85,0.01,2.89,0.2773787819403666
10.0,1.0,1981.0,14.46,1.84,81.37,0.62,10.07,0.0,3.64,0.37180933076594513
11.0,1.0,1981.0,10.19,2.75,61.05,1.02,10.99,0.0,6.39,0.6293922366042246
12.0,1.0,1981.0,10.2,1.69,61.9,0.91,11.17,0.0,6.13,0.6056325244564492
13.0,1.0,1981.0,12.09,3.55,71.41,0.81,10.57,0.07,7.02,0.5160034918558012
14.0,1.0,1981.0,12.92,2.59,77.15,0.64,10.56,0.08,4.65,0.424541530420935
15.0,1.0,1981.0,13.75,7.42,83.06,0.5,5.44,0.08,3.65,0.35377740460864193
16.0,1.0,1981.0,13.54,7.72,87.26,0.39,4.44,0.14,2.8,0.2647048026779133
17.0,1.0,1981.0,14.87,8.6,81.99,0.66,8.31,0.03,3.21,0.40519391939716676
18.0,1.0,1981.0,14.76,5.53,81.92,0.64,11.35,0.0,4.19,0.3854170443272378
19.0,1.0,1981.0,15.92,5.5,86.64,0.47,10.87,0.01,4.97,0.30202028113931756
20.0,1.0,1981.0,15.61,7.89,87.81,0.46,10.81,0.01,4.85,0.2810846476133637
21.0,1.0,1981.0,16.75,6.44,87.39,0.63,10.75,0.03,2.34,0.30128216559089394
22.0,1.0,1981.0,18.45,5.22,80.18,0.77,11.53,0.02,3.92,0.5085843661714278
23.0,1.0,1981.0,17.13,6.39,80.78,0.57,9.54,0.0,3.55,0.4678303425466801
24.0,1.0,1981.0,14.88,7.5,92.18,0.47,9.32,0.09,2.23,0.17286937155735416
25.0,1.0,1981.0,16.6,4.81,84.52,0.65,11.75,0.0,3.43,0.35906737019236035
26.0,1.0,1981.0,16.59,3.43,78.72,0.73,12.04,0.0,2.5,0.48487633958068677
27.0,1.0,1981.0,17.11,6.06,76.47,0.6,7.39,0.05,2.82,0.569609264813185
28.0,1.0,1981.0,17.58,7.37,78.7,0.75,10.71,0.09,4.03,0.5375924917701684
29.0,1.0,1981.0,15.8,8.84,87.52,0.42,5.57,0.38,3.67,0.29490780524356275
30.0,1.0,1981.0,16.67,10.68,81.72,0.6,6.13,0.11,4.36,0.4643304360646119
31.0,1.0,1981.0,18.07,9.73,82.7,0.6,7.24,0.3,3.64,0.46295694631776074
1.0,2.0,1981.0,17.32,7.3,74.12,0.91,12.55,0.0,3.67,0.6440801591546876
2.0,2.0,1981.0,17.3,4.64,70.42,0.83,13.4,0.0,3.23,0.7099769671247549
3.0,2.0,1981.0,17.7,3.71,76.85,0.72,13.73,0.02,2.55,0.5611053488967859
4.0,2.0,1981.0,14.07,7.87,89.63,0.36,3.82,0.59,3.79,0.2216623682144161
5.0,2.0,1981.0,15.74,7.44,74.93,0.86,13.47,0.0,4.91,0.5777571702415327
6.0,2.0,1981.0,18.44,4.34,79.82,0.74,13.85,0.0,3.02,0.5122192285502667
7.0,2.0,1981.0,19.66,5.44,71.74,0.83,14.04,0.0,2.93,0.7741127368035501
8.0,2.0,1981.0,17.84,4.8,78.19,0.72,14.01,0.0,2.15,0.5394528768551978
9.0,2.0,1981.0,13.19,7.27,85.24,0.43,5.74,0.38,4.61,0.29915280393391663
10.0,2.0,1981.0,12.79,6.54,71.94,0.66,10.19,0.19,5.94,0.5507181436033219
11.0,2.0,1981.0,13.51,4.66,58.32,0.86,14.53,0.0,5.32,0.8229246671666437
12.0,2.0,1981.0,11.22,0.7,60.2,0.76,15.45,0.0,2.51,0.6580325148087606
13.0,2.0,1981.0,11.79,7.14,84.71,0.84,8.64,3.6,3.68,0.288831935135329
14.0,2.0,1981.0,12.33,6.3,86.99,0.59,5.43,0.95,6.37,0.248586218645638
15.0,2.0,1981.0,10.42,8.44,90.88,0.67,2.78,3.33,6.37,0.1655850465141
16.0,2.0,1981.0,16.68,6.63,82.05,1.31,14.84,0.05,3.52,0.42848896492081767
17.0,2.0,1981.0,15.89,5.75,80.31,1.1,14.28,0.0,2.7,0.44599312376775635
18.0,2.0,1981.0,11.94,7.8,77.17,0.7,5.42,0.09,2.68,0.4397391666131847
19.0,2.0,1981.0,13.35,7.49,79.46,1.11,9.78,2.37,2.69,0.4211612312450299
20.0,2.0,1981.0,14.08,5.52,70.36,1.71,16.42,1.34,4.5,0.6103367618487314
21.0,2.0,1981.0,13.78,2.27,65.42,1.38,17.18,0.0,2.66,0.6693377852442441
22.0,2.0,1981.0,14.86,2.36,76.54,1.09,15.97,0.0,2.74,0.48141111937858505
23.0,2.0,1981.0,15.89,5.6,78.58,0.99,14.1,0.02,2.46,0.4841593164341904
24.0,2.0,1981.0,17.02,3.98,75.65,1.08,17.1,0.0,1.6,0.571310698035769
25.0,2.0,1981.0,16.96,6.28,82.87,0.88,15.66,0.09,3.12,0.4127505868554602
26.0,2.0,1981.0,14.95,10.96,88.83,0.26,1.48,2.8,5.11,0.2629952313387749
27.0,2.0,1981.0,17.08,14.32,95.9,0.97,4.81,17.6,8.6,0.1133087410700373
28.0,2.0,1981.0,14.72,7.93,82.25,1.22,6.93,0.22,3.5,0.3920405368171609
1.0,3.0,1981.0,13.49,6.9,78.84,0.84,6.53,0.33,1.41,0.4325017695389808
2.0,3.0,1981.0,13.84,6.09,83.88,0.8,8.33,0.05,1.58,0.3308723256138757
3.0,3.0,1981.0,14.58,4.89,86.13,0.81,10.27,0.0,1.69,0.29024287937778626
4.0,3.0,1981.0,15.54,6.99,92.73,0.76,9.22,0.91,2.64,0.16474768302518372
5.0,3.0,1981.0,15.84,12.91,91.41,0.79,6.99,1.37,4.62,0.21855324341617166
6.0,3.0,1981.0,17.24,12.33,92.96,1.03,9.09,1.49,2.74,0.18895967811732017
7.0,3.0,1981.0,17.9,10.95,91.15,1.11,10.94,0.25,2.78,0.2394125022398761
8.0,3.0,1981.0,17.37,13.17,96.64,0.59,5.58,0.95,2.39,0.09209383243138936
9.0,3.0,1981.0,23.3,13.58,85.16,1.82,16.05,0.14,2.16,0.5399677766506148
10.0,3.0,1981.0,22.28,11.49,76.77,1.84,16.74,0.0,3.54,0.7822552100176567
11.0,3.0,1981.0,20.44,10.42,84.25,1.5,16.66,0.0,4.2,0.4778880602045348
12.0,3.0,1981.0,17.66,10.9,88.73,1.24,12.9,0.3,3.36,0.30116627055100365
13.0,3.0,1981.0,16.86,10.14,70.54,1.7,16.34,0.0,3.25,0.7483928468537453
14.0,3.0,1981.0,16.26,7.64,73.9,1.33,14.57,0.0,4.31,0.6191122971351839
15.0,3.0,1981.0,17.03,5.79,67.64,1.55,18.87,0.0,2.86,0.7773573605507689
16.0,3.0,1981.0,18.59,6.36,63.56,1.53,17.78,0.0,2.64,0.9551465560843002
17.0,3.0,1981.0,20.08,6.51,66.38,1.57,21.19,0.0,2.95,0.952860876871215
18.0,3.0,1981.0,16.44,5.85,73.36,1.24,20.02,0.09,1.93,0.6214428534118437
19.0,3.0,1981.0,15.48,8.87,78.95,0.57,6.08,0.59,3.3,0.48999643118363223
20.0,3.0,1981.0,16.3,10.23,82.52,0.89,11.46,0.41,2.73,0.4329675809840703
21.0,3.0,1981.0,16.85,11.54,76.48,0.91,9.45,1.34,6.02,0.6114442535797611
22.0,3.0,1981.0,16.84,13.95,90.25,0.82,8.18,0.64,5.77,0.26470093216657453
23.0,3.0,1981.0,17.22,14.07,91.12,0.78,8.73,0.67,4.27,0.24578516489868285
24.0,3.0,1981.0,17.57,10.21,89.18,1.13,15.53,0.17,2.1,0.2847300668937027
25.0,3.0,1981.0,16.37,10.03,90.22,0.71,6.86,4.13,3.93,0.24224305228077192
26.0,3.0,1981.0,16.0,8.95,79.46,1.65,15.99,0.03,1.93,0.49098422673229547
27.0,3.0,1981.0,15.08,8.83,94.39,0.68,2.35,20.11,6.14,0.12799890595330599
28.0,3.0,1981.0,16.06,11.17,93.28,1.55,6.43,11.17,6.88,0.1672660252071796
29.0,3.0,1981.0,14.44,8.68,79.21,2.68,16.74,5.94,7.85,0.4587447865921823
30.0,3.0,1981.0,14.68,8.66,75.47,1.88,12.77,0.11,8.46,0.5473885632421553
31.0,3.0,1981.0,16.31,6.87,77.3,2.31,21.8,0.0,4.0,0.5336949729765812
1.0,4.0,1981.0,15.24,11.12,91.46,1.52,5.29,16.61,7.69,0.2044037304275923
2.0,4.0,1981.0,16.15,9.55,82.23,1.76,12.55,1.73,4.76,0.4320760454512853
3.0,4.0,1981.0,15.66,8.39,83.09,1.82,16.63,0.02,2.37,0.39399831797165086
4.0,4.0,1981.0,16.4,10.09,78.94,2.41,21.53,0.06,1.45,0.5229114043009622
5.0,4.0,1981.0,16.41,9.79,82.86,1.5,13.85,0.0,1.76,0.4236748542586888
6.0,4.0,1981.0,16.93,9.55,87.92,1.46,13.94,0.31,2.25,0.3050031749543498
7.0,4.0,1981.0,18.02,10.67,88.2,1.73,16.65,0.1,1.88,0.319624667961115
8.0,4.0,1981.0,21.99,10.97,79.09,2.1,16.11,0.2,2.72,0.6894799507906226
9.0,4.0,1981.0,25.25,14.42,88.86,1.62,9.98,16.31,4.58,0.44967808767787165
10.0,4.0,1981.0,17.94,13.9,90.78,1.6,9.5,2.97,6.19,0.26280186747378886
11.0,4.0,1981.0,17.14,10.65,86.29,1.91,15.83,0.37,2.57,0.35594314023844875
12.0,4.0,1981.0,16.45,10.86,84.94,1.85,15.19,1.47,2.7,0.3797358787184546
13.0,4.0,1981.0,16.73,10.55,79.45,1.8,13.68,1.51,4.52,0.5223401955159344
14.0,4.0,1981.0,17.26,9.13,78.89,2.66,22.97,0.0,2.57,0.5380894925598376
15.0,4.0,1981.0,16.97,9.47,76.04,2.5,20.78,0.13,5.46,0.6053641194314145
16.0,4.0,1981.0,15.12,10.9,80.51,1.58,11.22,0.38,7.28,0.46202463541899674
17.0,4.0,1981.0,17.23,11.92,79.87,2.47,22.34,0.0,7.52,0.5362118484957428
18.0,4.0,1981.0,18.11,10.19,78.17,2.65,25.04,0.03,4.04,0.5894428100747584
19.0,4.0,1981.0,15.95,9.83,79.17,2.07,20.85,0.02,2.87,0.5039838729222936
20.0,4.0,1981.0,17.38,9.88,84.74,1.59,16.09,0.13,3.52,0.39583663790099877
21.0,4.0,1981.0,18.59,8.31,57.71,2.89,27.0,0.0,6.34,1.1374433115419444
22.0,4.0,1981.0,16.7,6.95,63.46,2.36,27.2,0.0,4.53,0.8771088180025215
23.0,4.0,1981.0,19.17,7.52,66.45,2.27,27.31,0.0,4.27,0.9192385174798674
24.0,4.0,1981.0,18.5,8.65,75.35,1.74,26.07,0.0,4.24,0.6631774988947594
25.0,4.0,1981.0,16.13,8.98,67.0,1.26,13.91,0.42,6.67,0.7942093691844294
26.0,4.0,1981.0,14.73,7.74,58.81,1.68,25.35,0.02,6.35,0.9073693039587691
27.0,4.0,1981.0,14.92,6.03,63.94,1.4,24.03,0.02,5.03,0.7807384544858456
28.0,4.0,1981.0,18.46,6.43,55.57,1.72,27.34,0.0,5.03,1.1578925248398033
29.0,4.0,1981.0,18.73,6.64,63.59,1.41,26.96,0.0,4.42,0.9646215511142175
30.0,4.0,1981.0,19.4,9.72,75.12,1.15,26.27,0.0,4.0,0.7104202435781026
1.0,5.0,1981.0,20.5,9.0,75.79,1.14,27.63,0.0,3.44,0.722831074858783
2.0,5.0,1981.0,19.75,10.75,70.44,0.92,27.34,0.02,6.77,0.8713896995989461
3.0,5.0,1981.0,22.65,10.56,57.02,1.21,28.51,0.0,5.06,1.4561259554035209
4.0,5.0,1981.0,20.61,9.74,67.41,0.83,28.28,0.0,6.64,0.9879376683531773
5.0,5.0,1981.0,28.45,10.15,61.52,1.1,28.39,0.0,5.06,1.7317106400511437
6.0,5.0,1981.0,26.98,12.53,67.81,0.84,22.12,0.44,4.56,1.3800911001139835
7.0,5.0,1981.0,17.31,12.92,79.69,1.52,11.83,5.05,6.63,0.5526556598011498
8.0,5.0,1981.0,15.49,10.02,81.53,2.73,13.13,16.28,5.59,0.43860683030214553
9.0,5.0,1981.0,14.52,10.0,71.95,3.04,18.78,3.8,7.02,0.635987820990098
10.0,5.0,1981.0,15.95,9.75,78.21,2.42,14.65,3.86,6.4,0.5265027869727517
11.0,5.0,1981.0,16.55,9.03,75.34,2.97,25.75,1.58,3.24,0.6062291802292112
12.0,5.0,1981.0,17.19,9.89,72.75,2.58,22.53,0.0,2.63,0.7005033610301246
13.0,5.0,1981.0,18.84,8.48,75.01,2.79,27.49,0.0,3.19,0.6821592269454118
14.0,5.0,1981.0,18.53,11.58,76.21,2.01,19.1,0.02,2.96,0.6698971654188588
15.0,5.0,1981.0,17.95,11.7,80.23,1.68,19.17,0.72,4.78,0.5426941145643691
16.0,5.0,1981.0,16.62,11.74,81.4,1.18,10.7,0.68,2.9,0.48004823949241215
17.0,5.0,1981.0,16.41,10.1,88.54,0.83,11.74,0.29,3.82,0.2847307890754114
18.0,5.0,1981.0,17.9,12.72,84.72,1.73,20.8,0.1,4.06,0.42575061071462184
19.0,5.0,1981.0,17.93,10.16,88.82,1.05,14.2,0.8,4.84,0.2991228736042868
20.0,5.0,1981.0,18.57,12.85,75.95,2.09,24.97,0.57,4.6,0.6928086999071055
21.0,5.0,1981.0,17.76,11.7,74.52,1.79,21.76,0.45,4.03,0.6932030268504472
22.0,5.0,1981.0,22.01,9.65,67.11,2.05,29.77,0.01,5.12,1.0673699553741232
23.0,5.0,1981.0,24.82,10.68,70.15,1.69,29.76,0.0,4.96,1.1272844938396105
24.0,5.0,1981.0,21.68,12.18,69.08,1.2,28.76,0.02,5.39,1.021117176194719
25.0,5.0,1981.0,18.63,11.54,76.55,0.65,15.79,0.14,4.52,0.6630421058037839
26.0,5.0,1981.0,19.39,10.95,63.58,1.05,28.47,0.01,5.75,1.0582228288229565
27.0,5.0,1981.0,22.23,10.16,64.52,1.06,30.24,0.0,5.47,1.1714854306998554
28.0,5.0,1981.0,24.35,10.31,65.69,0.95,28.33,0.0,4.63,1.260560736556966
29.0,5.0,1981.0,23.23,11.6,69.88,0.85,29.84,0.0,3.35,1.0637651392128546
30.0,5.0,1981.0,19.41,14.24,74.71,0.54,19.58,0.01,2.95,0.7754088726341517
31.0,5.0,1981.0,20.83,13.89,85.26,0.69,13.09,0.63,3.82,0.4797528706297922
1.0,6.0,1981.0,19.92,16.11,75.22,1.28,14.07,1.92,6.02,0.8034363294574005
2.0,6.0,1981.0,19.71,14.7,67.84,1.28,20.02,0.55,4.57,1.0075651070151577
3.0,6.0,1981.0,20.01,12.32,70.69,1.39,20.65,0.59,5.0,0.8956978907191431
4.0,6.0,1981.0,23.83,11.26,72.6,1.33,28.85,0.0,3.73,0.9922615893905307
5.0,6.0,1981.0,24.98,14.06,74.12,0.93,29.32,0.0,4.76,1.0265110057468463
6.0,6.0,1981.0,25.49,14.72,75.0,0.71,29.21,0.0,5.28,1.0247109869957525
7.0,6.0,1981.0,23.27,13.2,77.2,0.62,29.06,0.02,3.83,0.824079892602247
8.0,6.0,1981.0,23.33,18.17,82.78,0.61,16.25,0.39,3.7,0.6731438611373388
9.0,6.0,1981.0,23.38,14.71,67.92,0.76,26.71,0.04,6.27,1.1906633930434811
10.0,6.0,1981.0,27.79,13.61,62.82,0.74,30.61,0.0,6.66,1.6780275142138712
11.0,6.0,1981.0,33.18,14.8,56.59,0.77,30.21,0.0,6.14,2.5711367562475504
12.0,6.0,1981.0,35.83,17.44,53.29,0.79,30.04,0.0,2.61,3.21459134926383
13.0,6.0,1981.0,36.28,20.51,44.67,0.78,29.48,0.0,3.29,4.00558323096875
14.0,6.0,1981.0,42.35,22.52,43.84,0.73,27.64,0.01,5.82,5.456148170007567
15.0,6.0,1981.0,34.83,20.11,45.6,0.7,30.14,0.0,3.63,3.6704716797853787
16.0,6.0,1981.0,31.99,20.19,49.68,0.61,29.64,0.0,4.17,2.986517977852214
17.0,6.0,1981.0,36.47,21.34,45.49,0.71,29.77,0.0,2.98,4.015007184439309
18.0,6.0,1981.0,32.88,20.13,56.77,0.58,29.99,0.0,3.2,2.669439947973022
19.0,6.0,1981.0,31.48,20.02,55.94,0.59,29.88,0.0,3.19,2.5499359958866985
20.0,6.0,1981.0,31.7,18.98,67.71,0.5,28.04,0.09,3.53,1.8638067975686572
21.0,6.0,1981.0,23.21,17.38,78.59,0.66,20.73,0.48,3.9,0.8216653652588435
22.0,6.0,1981.0,25.28,15.97,72.04,0.6,29.56,0.0,4.1,1.154300442166189
23.0,6.0,1981.0,23.86,16.91,70.09,0.43,22.92,0.02,4.33,1.1731562272750709
24.0,6.0,1981.0,28.61,17.16,61.51,0.54,29.16,0.0,5.33,1.8840896538498306
25.0,6.0,1981.0,29.37,16.36,57.7,0.47,30.45,0.0,8.61,2.1244703188844785
26.0,6.0,1981.0,22.22,15.15,67.06,0.31,26.24,0.0,9.78,1.1662523330646444
27.0,6.0,1981.0,24.86,16.69,62.36,0.5,26.88,0.13,7.32,1.5400221547761999
28.0,6.0,1981.0,26.79,15.91,67.38,0.48,26.11,0.02,4.74,1.4436241648789188
29.0,6.0,1981.0,26.4,16.21,61.91,0.48,29.14,0.0,4.39,1.6619262713773173
30.0,6.0,1981.0,26.9,17.79,64.31,0.46,27.69,0.01,3.05,1.6285073054481582
1.0,7.0,1981.0,23.73,18.2,85.73,0.91,10.12,4.27,3.13,0.5680807968889754
2.0,7.0,1981.0,21.11,16.36,81.02,2.23,14.98,3.09,4.58,0.6517958645734634
3.0,7.0,1981.0,23.1,15.73,67.64,2.43,26.39,0.02,5.61,1.203810643438398
4.0,7.0,1981.0,25.65,15.81,72.41,1.6,29.3,0.01,6.14,1.1562099023188979
5.0,7.0,1981.0,25.63,15.52,68.3,0.96,30.05,0.0,6.47,1.321971309073028
6.0,7.0,1981.0,28.49,15.58,67.59,0.64,30.21,0.0,7.49,1.5473057621538855
7.0,7.0,1981.0,27.02,16.16,70.83,0.44,29.69,0.01,6.89,1.3091501679784785
8.0,7.0,1981.0,24.36,15.69,67.81,0.37,29.25,0.0,7.12,1.2683831830002679
9.0,7.0,1981.0,23.13,16.21,64.66,0.4,25.34,0.09,7.99,1.3263151448913097
10.0,7.0,1981.0,29.5,15.37,55.55,0.49,30.12,0.0,8.25,2.220759060649779
11.0,7.0,1981.0,36.17,16.39,41.71,0.61,30.3,0.01,6.56,4.038724958554977
12.0,7.0,1981.0,38.04,17.6,37.29,0.6,30.4,0.0,5.8,4.794444789687128
13.0,7.0,1981.0,35.12,18.95,47.42,0.5,29.65,0.0,4.6,3.551965711729915
14.0,7.0,1981.0,32.19,20.62,47.91,0.48,29.39,0.0,4.1,3.1362538663718342
15.0,7.0,1981.0,32.5,20.07,53.27,0.46,29.08,0.0,4.09,2.834172299919039
16.0,7.0,1981.0,34.72,19.97,51.81,0.51,29.07,0.0,4.37,3.2302810788042056
17.0,7.0,1981.0,32.58,18.63,56.77,0.41,29.71,0.0,7.11,2.587937995367672
18.0,7.0,1981.0,33.56,16.57,42.63,0.45,29.59,0.0,7.89,3.51855836980655
19.0,7.0,1981.0,37.06,20.96,25.93,0.55,29.78,0.0,6.07,5.581767982222615
20.0,7.0,1981.0,36.19,19.13,43.73,0.49,29.14,0.0,4.84,4.001275571942504
21.0,7.0,1981.0,32.61,18.84,52.73,0.43,29.25,0.0,4.23,2.8404194591475926
22.0,7.0,1981.0,27.57,17.11,63.33,0.3,29.35,0.0,9.52,1.70953931973711
23.0,7.0,1981.0,26.67,16.56,58.95,0.32,29.86,0.0,8.89,1.8222384604333963
24.0,7.0,1981.0,32.06,15.81,49.93,0.41,29.8,0.0,8.4,2.8385128284280094
25.0,7.0,1981.0,33.07,16.03,44.19,0.43,29.55,0.0,6.61,3.3267329898150404
26.0,7.0,1981.0,32.51,17.31,47.08,0.41,27.91,0.0,4.92,3.1125405954994023
27.0,7.0,1981.0,37.48,19.54,47.04,0.48,28.3,0.0,3.89,4.012777313598614
28.0,7.0,1981.0,38.06,18.87,45.14,0.49,28.56,0.0,2.53,4.244023575101494
29.0,7.0,1981.0,35.28,19.89,45.8,0.41,25.27,0.2,3.27,3.724345385921217
30.0,7.0,1981.0,27.56,17.76,65.1,1.02,18.9,1.34,3.83,1.6405401236661157
31.0,7.0,1981.0,23.42,17.88,75.69,0.77,16.32,0.34,5.02,0.9495089127591623
1.0,8.0,1981.0,24.53,18.6,77.1,0.74,17.39,0.5,5.51,0.9507496290556374
2.0,8.0,1981.0,25.89,17.33,69.39,0.61,26.01,0.01,6.13,1.325093648641912
3.0,8.0,1981.0,33.59,17.02,57.86,0.54,28.09,0.0,5.67,2.599666982160695
4.0,8.0,1981.0,30.1,19.56,55.94,0.38,27.89,0.0,3.76,2.381503032174798
5.0,8.0,1981.0,35.97,20.19,53.97,0.45,27.63,0.01,3.94,3.2746608216339643
6.0,8.0,1981.0,33.25,19.67,59.04,0.35,25.82,0.0,4.12,2.5586014684447704
7.0,8.0,1981.0,32.44,18.91,59.85,0.38,27.38,0.0,3.25,2.395680233143416
8.0,8.0,1981.0,29.84,18.82,69.5,0.29,27.02,0.0,4.82,1.61366337862848
9.0,8.0,1981.0,27.73,17.73,71.45,0.31,27.03,0.0,2.18,1.351989727936786
10.0,8.0,1981.0,30.08,18.42,65.05,0.35,27.16,0.01,2.16,1.8600874046168965
11.0,8.0,1981.0,26.77,17.59,78.82,0.3,25.33,0.05,2.83,0.9580141565935212
12.0,8.0,1981.0,29.86,19.31,66.76,0.29,20.05,0.0,2.68,1.7714385787876759
13.0,8.0,1981.0,40.58,21.18,44.43,0.5,24.88,0.0,2.66,4.925720058801764
14.0,8.0,1981.0,39.66,23.52,35.5,0.54,24.79,0.11,4.11,5.606673785400508
15.0,8.0,1981.0,33.81,20.91,52.3,0.31,25.75,0.01,4.29,3.1004477009486586
16.0,8.0,1981.0,26.63,19.12,67.72,0.28,26.07,0.01,3.04,1.4834675790401697
17.0,8.0,1981.0,24.46,18.71,75.42,0.26,25.28,0.02,3.73,1.0191552502651198
18.0,8.0,1981.0,25.28,17.22,77.1,0.26,25.87,0.01,3.17,0.9625904581870053
19.0,8.0,1981.0,23.77,19.11,73.71,0.25,21.97,0.07,3.43,1.0645427457931458
20.0,8.0,1981.0,24.23,17.46,73.31,0.26,14.64,0.05,3.99,1.0736935900153028
21.0,8.0,1981.0,24.15,16.93,73.7,0.34,23.6,0.54,2.97,1.0455468937050663
22.0,8.0,1981.0,22.91,18.06,81.9,0.46,14.63,0.14,4.35,0.693243548797899
23.0,8.0,1981.0,23.89,18.78,82.46,0.69,14.59,0.66,3.06,0.7100157255926063
24.0,8.0,1981.0,29.3,17.32,73.73,0.63,24.81,0.01,4.86,1.3304013029818007
25.0,8.0,1981.0,27.7,18.45,80.03,0.29,16.81,0.01,3.53,0.9537595813075561
26.0,8.0,1981.0,26.38,17.83,81.24,0.36,23.32,0.09,2.65,0.8364534032356197
27.0,8.0,1981.0,29.91,17.11,71.8,0.39,24.2,0.06,4.3,1.465511649994705
28.0,8.0,1981.0,27.98,17.32,69.56,0.26,24.44,0.0,6.32,1.450228110108954
29.0,8.0,1981.0,26.21,17.27,71.51,0.22,22.14,0.0,5.53,1.2504152419834895
30.0,8.0,1981.0,23.87,16.91,71.06,0.22,20.66,0.0,4.55,1.1356247022740993
31.0,8.0,1981.0,22.74,16.43,73.08,0.17,12.93,0.02,3.92,0.9960332303057302
1.0,9.0,1981.0,24.88,15.65,70.42,0.25,22.49,0.0,4.68,1.193322933933462
2.0,9.0,1981.0,28.78,16.48,65.79,0.28,23.66,0.0,6.33,1.6736988915448965
3.0,9.0,1981.0,34.28,16.49,56.19,0.37,23.95,0.0,3.83,2.7778789946214317
4.0,9.0,1981.0,26.99,17.05,73.67,0.23,23.35,0.0,2.71,1.1941149758146343
5.0,9.0,1981.0,31.32,17.19,61.44,0.31,22.96,0.01,2.49,2.1422705435711666
6.0,9.0,1981.0,28.06,17.98,69.55,0.25,21.62,0.01,2.88,1.468863355413546
7.0,9.0,1981.0,30.12,17.65,64.69,0.28,22.16,0.0,3.18,1.8650242797618914
8.0,9.0,1981.0,31.61,17.91,67.04,0.68,15.01,0.89,3.22,1.8711899549303803
9.0,9.0,1981.0,28.64,17.85,74.23,0.9,22.25,0.58,4.81,1.2744282080043279
10.0,9.0,1981.0,24.14,18.26,72.55,0.4,19.08,0.02,4.14,1.113940345293139
11.0,9.0,1981.0,25.32,19.32,84.17,0.77,14.03,1.1,2.94,0.6885236135375892
12.0,9.0,1981.0,25.04,18.91,78.23,0.53,16.28,0.02,2.36,0.9291165979606224
13.0,9.0,1981.0,29.39,16.71,60.96,0.51,21.36,0.0,3.15,1.970758173443683
14.0,9.0,1981.0,29.47,16.48,64.64,0.33,21.55,0.0,2.28,1.7867988270731479
15.0,9.0,1981.0,32.15,16.29,59.93,0.31,21.3,0.0,2.32,2.2925442031632888
16.0,9.0,1981.0,33.16,21.07,53.04,0.3,20.34,0.0,2.77,2.9699041241350965
17.0,9.0,1981.0,32.43,18.67,58.62,0.27,20.88,0.0,3.47,2.4612067491401595
18.0,9.0,1981.0,30.33,18.5,66.7,0.22,18.01,0.0,4.63,1.7945139169722975
19.0,9.0,1981.0,31.0,17.87,68.78,0.24,20.5,0.0,4.04,1.7221518651924543
20.0,9.0,1981.0,23.67,18.2,81.7,0.16,12.97,0.17,4.0,0.7265770261634872
21.0,9.0,1981.0,20.57,14.51,86.88,1.44,5.41,17.64,3.51,0.42616566880474727
22.0,9.0,1981.0,20.93,14.51,71.31,2.49,15.32,0.04,4.77,0.9474802029150529
23.0,9.0,1981.0,23.14,14.64,73.94,2.46,19.75,0.0,5.63,0.9554705593148336
24.0,9.0,1981.0,21.98,15.02,76.38,2.0,19.81,0.05,4.54,0.8253965352548738
25.0,9.0,1981.0,21.5,18.28,86.63,1.21,6.04,3.82,7.22,0.48328855101326074
26.0,9.0,1981.0,20.1,15.14,72.57,2.85,13.38,7.15,6.92,0.8813763927827027
27.0,9.0,1981.0,19.88,14.79,75.64,1.89,10.38,0.84,4.06,0.7703073310945494
28.0,9.0,1981.0,21.28,14.06,79.25,1.8,16.41,0.0,1.48,0.6914982726258319
29.0,9.0,1981.0,25.22,15.5,83.77,1.87,17.99,0.0,2.41,0.663813303463789
30.0,9.0,1981.0,26.74,15.67,77.99,1.84,18.18,0.0,2.57,0.9687641070810247
1.0,10.0,1981.0,21.1,17.29,70.02,1.39,10.82,0.52,4.96,1.0460432941280096
2.0,10.0,1981.0,20.82,17.17,70.3,1.08,11.48,0.12,4.71,1.0213807491810885
3.0,10.0,1981.0,20.89,16.83,89.04,1.17,4.71,4.43,6.2,0.37578847773448043
4.0,10.0,1981.0,21.35,17.0,87.18,1.08,7.7,1.66,6.32,0.44996175097161695
5.0,10.0,1981.0,20.4,17.3,86.25,2.29,9.83,22.3,6.67,0.46533421543736386
6.0,10.0,1981.0,19.74,13.57,78.64,1.89,12.24,0.61,3.23,0.6574993547543784
7.0,10.0,1981.0,23.16,12.02,74.47,2.4,17.49,0.0,3.63,0.9034935003317957
